snapshot,BW,BY,BB,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
2024-05-17 05:00:00+00:00,0.30742967514577124,0.15346963588280835,0.3114735468521566,0.30312055624334433,0.008898566988016604,0.10702640186821477,0.6244350975745255,0.17502477075679265,0.19592564074427102,0.38855414997084486,0.13710972051570064,0.03302362681021415,0.15817263451579375
2024-05-17 06:00:00+00:00,0.28222793980664923,0.11857412647108923,0.2546722424365446,0.28906751567451217,0.007752268866596856,0.09701226933325216,0.5689747233287757,0.17063463558951825,0.4232801637830232,0.3238092276935948,0.10699831960248055,0.0339917951532916,0.13194824970841254
2024-05-17 07:00:00+00:00,0.2676380419326,0.07320457969867962,0.22766589545987975,0.24814741109835717,0.007014164372056329,0.08785165324460842,0.49662212651746135,0.13529848992523127,0.5079614696146185,0.27420585195108066,0.07620066855098008,0.0269152035225845,0.037236321753528596
2024-05-17 08:00:00+00:00,0.22363246359873154,0.04543002090160208,0.19868449127273927,0.20424247787214198,0.006397084613003528,0.07914099483337285,0.45050016688216993,0.12597020772897374,0.4981527902070751,0.2627195688039022,0.07165580758103107,0.023912214574754342,0.013523704594913439
2024-05-17 09:00:00+00:00,0.1336792428728753,0.04054504207444263,0.18194815170289072,0.1844396589170346,0.005429768028067556,0.0689475908260354,0.47921510208558976,0.12004018753191306,0.4934833039910208,0.311114322174884,0.059705419241352184,0.01990306256265436,0.013524200300064277
2024-05-17 10:00:00+00:00,0.13517176836564732,0.04231663210072459,0.18145855111815265,0.20054651402311774,0.004862714063224401,0.06377884395992119,0.4715918773003319,0.12428169593266372,0.4967087336802626,0.27969473329079236,0.0740052313653947,0.015740069058560405,0.01380033281824778
2024-05-17 11:00:00+00:00,0.14326784310964022,0.041612352840407776,0.19649353040959533,0.20088718335194963,0.004897365493083375,0.0666752182635306,0.5184255361666683,0.13140450196330572,0.4652644994185503,0.2903425218055613,0.10386387644809938,0.015374165156283676,0.013534779938274694
2024-05-17 12:00:00+00:00,0.1295421380078381,0.04772618126106473,0.20215925528832318,0.19481639613957383,0.004966422619670244,0.07232654975795945,0.5443577146906633,0.13537989924521165,0.48058593602223637,0.3550920426583065,0.10856364770249477,0.014709156585147298,0.01722112597642924
2024-05-17 13:00:00+00:00,0.13782500294857059,0.04719823955941538,0.2099328506745926,0.20824971118635321,0.005451285697944651,0.07882128069332285,0.5286107654524551,0.15826322756841887,0.4767803460484618,0.4390910311951316,0.12165156897899711,0.01584857884806884,0.018800004077644955
2024-05-17 14:00:00+00:00,0.1503946547153817,0.049395105646437905,0.2566570843983796,0.21271215279806505,0.006174296615522464,0.0886584309653073,0.5635256721176365,0.16707187590879932,0.4547073950519776,0.42829936574945193,0.14162826141683468,0.016237681186163897,0.02611611326054824
