Date;Nuclear;Lignite;Coal;Gas;Other Fossil;Hydro;Wind;Solar;Biomass;Other Renewables;Total Energy;Renewable Share;Missing Data;Missing Data Line
11/06 20:00 UTC,0,7921.4033,1776.6863,7859.0529,1114.9757,5632.034000000001,15958.233499999998,9.5668,4362.808,0,44634.760500000004;51.28;0;0
11/06 21:00 UTC,0,8336.7698,1607.173,6974.3922,1139.8533,3014.9503999999997,16529.7503,3.3987,4143.3361,0,41749.62380000001;54.96;0;0
11/06 22:00 UTC,0,8095.5655,1115.3542,6140.384,1191.0916,2446.5775000000003,16644.657,4.8274,3938.7935,67,39644.2507;57.63;0;0
11/06 23:00 UTC,0,7772.0731,977.5493,5551.7907,1165.2650999999998,2228.8646,16023.509399999999,6.0033,3865.9159,61.75,37652.721399999995;58.540000000000006;0;0
12/06 00:00 UTC,0,7658.0885,960.292,5363.3404,1160.6577,2225.4863,15984.6813,5.1241,3843.6175,60,37261.287800000006;59.099999999999994;0;0
12/06 01:00 UTC,0,7658.3884,954.2238,5420.7121,1134.6153,2095.7315,15232.6763,4.6515,3842.5245,60,36403.5234;58.34;0;0
12/06 02:00 UTC,0,7887.7462,955.8649,5591.6458,1148.6541,2109.3853,15303.9752,13.5781,3909.1586,60,36980.0082;57.809999999999995;0;0
12/06 03:00 UTC,0,8144.3326,1051.0259,6073.8004,1143.1098,2325.8242,14488.5488,619.5255,4041.316,60,37947.483199999995;56.25;0;0
12/06 04:00 UTC,0,9038.2622,1301.2065,6581.6069,1105.8446999999999,4245.5223,12831.5464,3987.1967,4330.1983,60,43481.384;54.06999999999999;0;0
12/06 05:00 UTC,0,9187.8142,1361.2445,6759.5373,1121.3411,5936.5561,10556.848600000001,11457.2041,4432.0399,60,50872.58579999999;57.08;0;0
12/06 06:00 UTC,0,8146.0084,1328.4114,5510.7077,1107.3303,4268.7361,10335.182999999999,21497.8934,4331.3641,60,56585.634399999995;68.17;0;0
12/06 07:00 UTC,0,5995.6924,1331.6801,4142.2665,1117.5427,3050.4294999999997,11282.4803,30187.2248,4064.2175,60,61231.53379999999;78.19;0;0
12/06 08:00 UTC,0,5375.5859,1336.3228,4098.1387,1123.7858,2856.4329999999995,11543.7084,34526.3571,3937.3111,60,64857.6428;80.76;0;0
12/06 09:00 UTC,0,5134.5328,1315.9898,4052.9249,1105.4384,2728.4285,12918.116899999999,35907.9182,3870.0113,60,67093.36080000001;82.1;0;0
12/06 10:00 UTC,0,5045.4306,1318.4458,3958.6196,1052.1634999999999,2723.3133,13383.5965,36545.0058,3790.7293,60,67877.3044;82.71;0;0
12/06 11:00 UTC,0,5054.5681,1307.6452,3889.494,1063.1805,2671.2092,13004.5123,36651.4082,3785.3375,60,67487.35500000001;82.73;0;0
12/06 12:00 UTC,0,5057.6677,1305.9996,3878.9309,1062.0274,2478.0027999999998,14238.6091,36233.5354,3809.5178,60,68124.29070000001;83.17;0;0
12/06 13:00 UTC,0,5304.4841,1303.7995,3971.4809,1049.7171,2455.3635000000004,14386.7362,32878.0879,3863.0818,60,65272.751000000004;82.06;0;0
12/06 14:00 UTC,0,5453.7638,1303.4537,4040.9551,1095.5580000000002,2549.4584000000004,14804.2958,27732.2594,3952.1474,60,60991.891599999995;80.15;0;0
12/06 15:00 UTC,0,7410.4506,1588.782,4360.1477,1101.517,3037.5497,13934.805699999999,21099.723,4091.7344,60,56684.7101;73.56;0;0
12/06 16:00 UTC,0,10252.2521,1842.4648,7220.4332,1086.9609,3234.8978,13658.6815,13329.1006,4312.1761,60,54996.967;61.519999999999996;0;0
12/06 17:00 UTC,0,10774.4616,2092.5488,9853.345,1096.5776,5187.018600000001,12811.2017,6312.4197,4501.1714,62.5,52691.244399999996;50.09;0;0
12/06 18:00 UTC,0,10891.823,2244.8226,10589.5062,1111.872,5921.9713,11191.270100000002,1999.2981,4555.4816,0,48506.04490000001;42.5;0;0
12/06 19:00 UTC,0,11213.6774,2141.9253,10854.4892,1110.464,5448.571100000001,10131.6664,163.0641,4525.6255,0,45589.483;38.92;0;0
12/06 20:00 UTC,0,11211.8353,2018.0597,11167.0336,1118.2743,6633.8751,9129.8709,15.0645,4426.623,0,45720.636399999996;36.059999999999995;0;0
12/06 21:00 UTC,0,11133.3096,1876.3463,9577.4319,1094.0116,4420.1167,9201.5797,11.0587,4205.8521,0,41519.7066;38.39;0;0
12/06 22:00 UTC,0,11156.3021,1913.9545,8319.4244,1104.9072,3619.0018,9020.1384,6.5775,4033.8539,64,39238.1598;39.77;0;0
12/06 23:00 UTC,0,11053.723,1867.3237,7560.5051,1055.7996,3284.1876,8818.0633,6.572,3950.3032,64,37660.4775;40.839999999999996;0;0
13/06 00:00 UTC,0,10999.2506,1702.7764,7492.6629,1047.8137,2324.7814,8562.4558,4.2724,3898.2342,64,36096.2474;40.92;0;0
13/06 01:00 UTC,0,11061.3384,1644.6039,7565.6694,1047.5729000000001,2409.0609,8753.6083,4.4015,3891.3072,64,36441.5625;41.31;0;0
13/06 02:00 UTC,0,10960.1831,1725.8078,7476.2785,1042.9438,2469.8765,8756.1118,13.0341,3947.3561,64,36455.5917;41.52;0;0
13/06 03:00 UTC,0,11125.3237,1889.2708,8463.3057,1076.108,3404.1775,8147.323399999999,607.0354,4063.3507,64,38839.8952;39.629999999999995;0;0
13/06 04:00 UTC,0,11112.7817,1966.2092,9053.9845,1061.8679,5509.4186,7112.5198,3736.6385,4308.734,64,43926.1542;40.99;0;0
13/06 05:00 UTC,0,11047.7934,1966.9904,9600.8501,1020.6208,6977.280999999999,4648.6872,10139.613,4434.771,64,49900.606900000006;44.37;0;0
13/06 06:00 UTC,0,10678.7722,1870.5542,8860.8974,1019.4943000000001,5499.7282000000005,3653.9564,19457.3829,4373.2952,64,55478.080799999996;54.36;0;0
13/06 07:00 UTC,0,8881.1982,1272.9621,5203.2474,1021.2226999999999,3034.8313,3767.7961,28677.2208,4085.4984,64,56007.97699999999;69.75;0;0
13/06 08:00 UTC,0,6614.9471,956.8168,3924.6938,1015.0849000000001,2547.7107,4672.3691,34868.6819,3935.6956,64,58599.9999;78.43;0;0
13/06 09:00 UTC,0,6157.3554,945.0664,3733.865,1023.237,2372.6241999999997,5740.5232,37830.6407,3862.122,64,61729.43390000001;80.63;0;0
13/06 10:00 UTC,0,6057.3996,837.2481,3561.614,1037.546,2575.0395999999996,6171.9244,38816.9438,3799.6035,64,62921.318999999996;81.47;0;0
13/06 11:00 UTC,0,6065.0957,812.9527,3404.9855,1036.259,2545.6971999999996,6626.2794,38912.3727,3769.4108,64,63237.053;81.93;0;0
13/06 12:00 UTC,0,6061.1821,805.9011,3424.7881,1019.6414,2587.8048999999996,6841.0577,37268.5379,3773.0866,64,61845.999800000005;81.52000000000001;0;0
13/06 13:00 UTC,0,6202.2618,796.0164,3501.04,1019.0980999999999,2597.4501,6436.394899999999,34130.544,3827.2259,64,58574.031200000005;80.12;0;0
13/06 14:00 UTC,0,6849.0425,831.0586,3691.1315,1030.6785,2605.877,5239.733200000001,29997.1006,3930.9017,64,54239.5236;76.87;0;0
13/06 15:00 UTC,0,9329.8968,1256.6118,5063.972,1056.7816,2928.8808,4539.6089999999995,23502.3595,4110.3545,64,51852.466;67.02;0;0
